SeqID,observed,mean.simulated,lowCI,uppCI,Sign
c384e271065c044d2b351df4743ca3308187c83c,1,1.9294929492949295,1,2,None
d83ff7e262dfae80040cfe233f61bce3269af254,1,1,1,1,None
74c141eb99fb39b4b8d8fc2769132d53135875d5,4.382547721075185,18.26227261061545,12.725525347035815,23.734177215189874,Specialist
fef6fbe565c3efa1d480a84b6fd41fca63d3f881,3.6582278481012662,8.640372227116925,5.254545454545455,12.565217391304348,Specialist
1bee8c010d3e3c6abefd31c89a388562571185ae,1,1,1,1,None
39773bf10431e8af9e1f099266130c9309bb3781,3.202846975088968,14.171467709542025,9.473684210526315,18.95744680851049,Specialist
e372c8c09375500aa7f32a08890c686ef4f16041,1,1,1,1,None
42e1fb6b42cb9feb6f3e11db2e6dad69d6be5f4f,4.229546207353428,17.003170961741457,11.703941338221815,22.284467713787084,Specialist
4b04bc710919193033cb13c32e1ca852073ff430,3.149606299212598,12.38835456262148,8,17.021276595744677,Specialist
7c18ffd8c4722d57510b5b2fd8b0b0704f562733,4.121951219512195,7.549731517183071,4.567567567567567,11.266666666666666,Specialist
2b4284a1e9c55172a25c8a34afda36db6e0d802a,2.6847386474171917,20.17128093437942,14.339896089691004,25.8457368161656,Specialist
26959f3c807fc244501d47fa2d3e56790ea05cab,9,8.167265960680293,5,11.842105263157894,None
77fa2a409aaacd75b875840b23ccc048130c9d8f,2,1.9315931593159317,1,2,None
727a9fb4b3f425cbcb9d48b1c3b493ba8ce62120,1.745874587458746,9.973133773997443,6.080459770114943,14.297297297297296,Specialist
ffea75dfdd653adef0dc03e7334ea55165fe4c4e,12.782608695652176,12.604017877254773,8.242990654205608,16.961538461538463,None
99459275770f96c0afa72437524f99f671a82b63,2,1.9316931693169317,1,2,None
9a544120c3585cf108eaa91aef43309fafc7b8ad,1,1,1,1,None
477486b951e21a41d9c6525ae1b298e153fdb255,2.272727272727273,8.145868365380222,4.787234042553192,11.842105263157894,Specialist
30101af956174750aa01e279c0e5327422f5dc73,1,1,1,1,None
85661c7870c2586f9ccf9de9d523eed530315fb1,1.6,3.4770343701036768,2,4,Specialist
738861e7bf0cdd36c57901aa3e1e3bdff0e6205b,19.445171849427165,23.11932654057735,17.020576474568276,28.952009753122226,None
d34649ab9e5d6029202532ee45a8e44a5e3bdcdd,1,1,1,1,None
