ID,Bin,TaxonRelativeAbundance,Kingdom,Phylum,Class,Order,Family,Genus
fa8a4b9d1c7c2e21a8268ff5f42a75b18cd337e1,Bin351,2.08E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Tardiphaga
9d9d430f92578afe51f4a40675ee7f2ac10e4a8c,Bin351,3.98E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium
e87ac31e0a4999b0652ebdd6bb1a41523e710a10,Bin352,3.81E-07,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylovirgula
5798b1bcfb240c07af1fe764a07a0008a80eeb1d,Bin352,2.69E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea
b7b9c85a560bcb934a940ae9990d451ecd124ec0,Bin352,3.60E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola
00010577f4117948a8a9ba4a8432598dc5ee790a,Bin352,9.65E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,uncultured,Uncultured_Rhizobiales
179aff04c6d54f6dbd78709266722245b85f611c,Bin353,9.37E-07,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Uncultured_Devosiaceae
a646d02fe3b597d2782138fb5d684cc3df5d6586,Bin353,1.57E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Maritalea
a86dcac0539e9a0830a8d67d26fbd5aeea8fe940,Bin352,7.72E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Rhodobium
908d5f81b0e9731f451ec23b08ffe4dfbab16a45,Bin354,1.21E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Pseudochrobactrum
1b35d53a4661aa0aa95218143befd54416efc09b,Bin354,2.91E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
443c4d45f6bdf661243016805664b888372f1020,Bin354,1.16E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Phyllobacterium
d028cbc1f89ef772ae7068ec2844c91b3e630eea,Bin354,9.83E-07,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium
711e62e899285ff57b930bcdc5839dc959545660,Bin354,0.001112241,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Lentilitoribacter
6548a00520635a3f1c055bfa3822fd2e8f327dc8,Bin354,0.001919273,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Cohaesibacter
029e7e611ca246b6aa51bb5ff99cc21e16605acf,Bin355,3.43E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,uncultured,Uncultured_Caulobacterales
0d38b773b40f098b88a2395ddbd149a29e7a5be2,Bin355,0.000618755,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,Parvibaculaceae,Parvibaculaceae
1e06170e1dcf55d33b73289ad96710afb04a8b8e,Bin356,0.000688346,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,PS1_clade,PS1_clade
aab86882f467493f59a979f527c63f62e73b0fb1,Bin356,0.001606141,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Uncultured_Methyloligellaceae
b73c8d73fd9f2d90a1e15cb686a708ede60c323f,Bin356,2.70E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodomicrobiaceae,Rhodomicrobium
601fef8e068f13f732a575436aa1229f9525c6f6,Bin356,9.99E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Methyloligellaceae
8668f1d539509eb8686bd46ef0316bf374442247,Bin356,0.000186449,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methyloligellaceae,Methyloceanibacter
50f188ac5f3f902cc8703374ee6b8482a1a89414,Bin357,0.002321957,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_Incertae_Sedis,Unknown_Family,Acuticoccus
7c235ec724c997e67fbfe1389490626685cad2f6,Bin357,0.0005325,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Bauldia
386721679e31110d26fd9c2e20629bb3859c4d28,Bin357,1.33E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium-Methylorubrum
e1f9ad49cf579a177e719022364130fcd6b9d4e1,Bin357,3.83E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga
aca6a445dee09e2f8834a3ff99570418bb7538b9,Bin358,6.02E-07,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia
9f30eb6a352d43c6ae8d6edd82d4cdb692be4298,Bin358,8.74E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys
009cbda02585d1b8d3b3bd3b025fbcb7862aae53,Bin358,1.42E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Uncultured_Xanthobacteraceae
d335f1709f854966caf114898d90a567c23979c9,Bin358,4.37E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodoplanes
20d8385227a0b31a1fb7d08fe77979a9120a2d73,Bin358,3.81E-07,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Amb-16S-1323,Amb-16S-1323
8f2cc5d3ebc7193521e8feb0f732c96825de2f57,Bin360,0.001070804,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_Incertae_Sedis,Anderseniella
5ad2240489e0b8303be9a49c52bfe82e89795119,Bin359,0.004007711,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Filomicrobium
6d77fe4b77584ffd5bf11f7b1904b70de38a844c,Bin359,0.000174546,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium
8125b602aa453545b58fbe63c00ccf7f91a83de6,Bin359,2.76E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Uncultured_Hyphomicrobiaceae
b1be940e15f9e4712d1fd5e8ddadc45b520a025f,Bin359,1.58E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium
69cd0c2d6a702ad2e1c8c5dab1d990ae12d7f6a9,Bin360,3.81E-07,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,A0839,A0839
7c3212cca1020496561b02e28a5c11148f7a4551,Bin360,2.67E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,Uncultured_Micropepsaceae
df24ff124bf6ef9c27922bf693c3493bcc15f746,Bin360,5.53E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,KF-JG30-B3,KF-JG30-B3
e3334063ba93032ef6502591bd226f09ca5a8d87,Bin365,1.70E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Palleronia-Pseudomaribius
112ab20c45c94c85ccae14fead3ea3c6d5a7c961,Bin365,0.001248743,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudoruegeria
10ad618764869ebf4c48f1a0e036d1ccd724455a,Bin361,3.20E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Porphyrobacter
72b12f72b18c21364fd9ec0751bece2e64d63da3,Bin361,2.83E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Qipengyuania
6f2ae864e129aed9ca34696347fe5976121d188d,Bin362,5.00E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
3ae5c126199c7d2cbbaedfd1983bae27852dd05c,Bin362,6.12E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Parasphingopyxis
1a0a9ac324a5c3f45f5ac9f51c81f081395b5cc3,Bin362,6.87E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Altererythrobacter
5adaae1dd91abbd59efb3b50092ed7bc2f578a95,Bin361,0.015873282,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Erythrobacter
5fa44c9d0d55b8e0b3132582042c0a1410622f90,Bin364,0.000730459,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Stappiaceae
c35ead5cbf96a781cace73701eb408d1129fc77c,Bin363,0.056568296,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Limibaculum
f9a25d3f76de874c4a3f79ffde978abbd86da670,Bin363,0.000327932,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubribacterium
a6b385be11522d98c28857b650ea8ea262559223,Bin363,0.001439388,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubrimonas
5e50f0388754bd81c6dcba60831e66f9b1112c20,Bin364,0.000602879,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Oceanicella
e0b9a565b739552d64c45932fe78bd604805d5ea,Bin364,7.48E-07,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albimonas
25f86aa9cd8404e1ae12a36924fde80884bd3e39,Bin364,0.025020722,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Uncultured_Rhodobacteraceae
9a447f2c5919d025568306edfb74c1610fefc888,Bin364,0.00028119,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus
ba1ea4aa4bc22e1ff9fff65030e59fb2a20d006b,Bin365,0.03154566,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Halovulum
8b1995d0d698d606ed3795b208a3ac4ae867c78b,Bin365,0.000447768,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tropicimonas
b73048b62d300a4c32e691ca3dff46b34ebac433,Bin366,0.000654843,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseivivax
f4c85db55ace34061ef8503f120271c86caf9b2e,Bin366,0.004209469,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Actibacterium
e6462ad3e8c78c44c6cbbe88fa12c28840529ca9,Bin366,0.00493925,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Silicimonas
37535779b0ea285f0065d3d6f325a24240cbd3a3,Bin367,5.67E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Vadicella
99f2ff201daa5983db7565cfaa2c683cfeb42daf,Bin367,0.000964966,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marivita
61cbe12ad8fa9edd18efb8d4c1ae0d36ef455ab8,Bin368,6.02E-07,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Nautella
61f5a6f7ee8cd908882f7ace7b411bd2eec858f9,Bin368,8.92E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Cribrihabitans
790a2b648fd5b56716d8a63fe114719d76a1b875,Bin369,2.51E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Lutimaribacter
d74a279064afde65603fefed53b0798632c1e3e3,Bin369,2.99E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Gemmobacter
f82d85e3e6d400dc16756c91fe6582d2793429f0,Bin369,1.23E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter
210a69ccd1759d8159582a18b5948ce2871e0afb,Bin369,1.50E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yangia
0ebf4bdc7fa8067f5aba6ebb4ba5c64cb6d77342,Bin369,0.01168364,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter_clade_CHAB-I-5_lineage
c43bdff3d6d9d4f6c9406a4b29931932f7d58abd,Bin370,0.000270477,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sagittula
3afc4cdbc55f570ff75af32a35271be21d8f0ba2,Bin370,1.41E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Litorimicrobium
3bd6f27ceab5094c5701b5a2e140abc8fe7f4599,Bin371,0.010886769,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Ruegeria
cf4ab4bcfda3356ca6972022823842e117a3ad3c,Bin371,1.10E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus
61d53b47851652d5c2f7a22caf8419a45c6b0959,Bin372,3.88E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,HIMB11
7ec15df40ee3628481271f987cd01d5d1c8f6a0a,Bin372,1.90E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Epibacterium
f9455fbc3a178df6a421feb03dcd44e5feceec61,Bin372,2.70E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tropicibacter
cd43d9c390557127b1ae450d5c14c99256340c64,Bin372,9.04E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudophaeobacter
7caaea5fbea8b302e905495c5ae84393217c5f60,Bin373,0.000412545,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Loktanella
2ed90540ffa7dcfc3c4b950ec191f8a1ab7dd07c,Bin373,0.00575528,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Yoonia-Loktanella
495b53491a8aa1f52e75586e89e39f6ca31e86c6,Bin374,0.000545751,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Tateyamaria
6af9ff9bb2708cdb1234574f8bfa4dda65bc07c9,Bin374,0.004515294,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter
825dcc0ed9c9aaab197b5a20f7e370c7afddcc5d,Bin375,0.004807956,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marinibacterium
d0eecda28a828170a64c5d98425a1a49f815e200,Bin375,3.24E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Aestuariivita
82ef69bc535636e7bb2289609c22fb55d58733c7,Bin376,0.000141824,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Shimia
ba97cbcb312a5ef3982c7b1cd3f92c53b7bf3fe9,Bin376,0.00034809,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Cognatishimia
9d64974f7d561beca6e6d297144f1b14efb5fd43,Bin376,3.86E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobius
2fb45a8cdea3c2cdc5799364cd9985684e754b8f,Bin376,0.00016761,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseovarius
713efd511c03d089072e73fa41d3fa80ab37eb01,Bin377,5.02E-05,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Albidovulum
923f980f14568d44f2d5b54a48e3014d6adb57e3,Bin377,0.000100255,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Jannaschia
763577527fbab1e0f6b2dd836fbb18fa50375089,Bin378,6.80E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudooceanicola
9254d719f877e05ef36841bed2f6736d36e5885d,Bin378,3.97E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marivivens
82513fb41f47cfd9e3f607beb4f67588dbc1fe4e,Bin379,0.000411204,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Dinoroseobacter
afffbcb9dae48c6a0f42cd1d8a87a8f270b910da,Bin379,1.17E-06,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Nereida
