"Bin","BinRA","TopTaxonID","TopTaxonRAinBin","TopTaxon.Kingdom","TopTaxon.Phylum","TopTaxon.Class","TopTaxon.Order","TopTaxon.Family","TopTaxon.Genus","Kingdom.maxNamed","Kingdom.maxNamed.Percent","Phylum.maxNamed","Phylum.maxNamed.Percent","Class.maxNamed","Class.maxNamed.Percent","Order.maxNamed","Order.maxNamed.Percent","Family.maxNamed","Family.maxNamed.Percent","Genus.maxNamed","Genus.maxNamed.Percent"
"Bin289",0.000160556013247299,"74c141eb99fb39b4b8d8fc2769132d53135875d5",0.87914177950089,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Burkholderiales",1,"Comamonadaceae",1,"Acidovorax",0.87914177950089
"Bin290",8.61309062200433e-05,"39773bf10431e8af9e1f099266130c9309bb3781",0.975559153353986,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ideonella","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Burkholderiales",1,"Comamonadaceae",1,"Ideonella",0.975559153353986
"Bin291",0.000155278311227664,"42e1fb6b42cb9feb6f3e11db2e6dad69d6be5f4f",0.779006028916001,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Burkholderiales",1,"Comamonadaceae",1,"Aquabacterium",0.779006028916001
"Bin292",0.000235993594073328,"2b4284a1e9c55172a25c8a34afda36db6e0d802a",0.785344709588468,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Burkholderiales",1,"Burkholderiaceae",0.861661135961653,"Burkholderia-Caballeronia-Paraburkholderia",0.785344709588468
"Bin293",1.47622873473905e-05,"727a9fb4b3f425cbcb9d48b1c3b493ba8ce62120",0.910710899413737,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84","SC-I-84","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Burkholderiales",1,"SC-I-84",0.910710899413737,"SC-I-84",0.910710899413737
"Bin294",4.33407830862487e-05,"ffea75dfdd653adef0dc03e7334ea55165fe4c4e",0.947892376252496,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","oc32","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Burkholderiales",1,"Nitrosomonadaceae",1,"oc32",0.947892376252496
"Bin295",8.47542457300373e-06,"477486b951e21a41d9c6525ae1b298e153fdb255",0.955050337450425,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Burkholderiales",1,"Nitrosomonadaceae",0.955050337450425,"MND1",0.955050337450425
"Bin296",0.000161700652950118,"2534765fd0eaf2a82052a30c78f8ef711c05b4cd",0.974129387066152,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","EC94","EC94","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Burkholderiales",1,"EC94",0.974129387066152,"EC94",0.974129387066152
"Bin297",0.000467074710928029,"738861e7bf0cdd36c57901aa3e1e3bdff0e6205b",0.97128112587807,"Bacteria","Proteobacteria","Gammaproteobacteria","BD7-8","BD7-8","BD7-8","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"BD7-8",0.97128112587807,"BD7-8",0.97128112587807,"BD7-8",0.97128112587807
"Bin298",0.000113180327538223,"9e14acc74770dd4864d55a0ddfc0250fe98c8a03",0.681618004561878,"Bacteria","Proteobacteria","Gammaproteobacteria","Thiotrichales","Thiotrichaceae","Uncultured_Thiotrichaceae","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Thiotrichales",1,"Thiotrichaceae",1,"Uncultured_Thiotrichaceae",0.681618004561878
"Bin299",0.00116250274385791,"f66cb6a7ba14f44f70ff4ed2cc9060a44a69c26b",0.674158714067555,"Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","Granulosicoccaceae","Granulosicoccus","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Granulosicoccales",0.674158714067555,"Granulosicoccaceae",0.674158714067555,"Granulosicoccus",0.674158714067555
"Bin300",0.000162998336126889,"31b6a4e151e025b85575d3b326b3a6a81aca3b67",0.820153353636124,"Bacteria","Proteobacteria","Gammaproteobacteria","B2M28","B2M28","B2M28","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"B2M28",0.820153353636124,"B2M28",0.820153353636124,"B2M28",0.820153353636124
"Bin301",0.00291486359862903,"543b3f916ad85bdac4a48ec99137246b8eddaa02",0.608237207010967,"Bacteria","Proteobacteria","Gammaproteobacteria","Tenderiales","Tenderiaceae","Candidatus_Tenderia","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Tenderiales",0.608237207010967,"Tenderiaceae",0.608237207010967,"Candidatus_Tenderia",0.608237207010967
"Bin302",0.00154110512257074,"1047f03ed41adffc1d924ba61ce8a7dba97d5dc5",0.758814175670943,"Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","Candidatus_Thiosymbion","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Arenicellales",0.758814175670943,"Arenicellaceae",0.758814175670943,"Candidatus_Thiosymbion",0.758814175670943
"Bin303",0.000280810234961835,"2f7fb6fc92c9034d4034429b70c6468f4ea47cc4",0.559242195507118,"Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","uncultured","Uncultured_Granulosicoccales","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Granulosicoccales",0.559242195507118,"uncultured",0.559242195507118,"Uncultured_Granulosicoccales",0.559242195507118
"Bin304",1.4812242212415e-05,"77691f907ec29fcfb68b8d9bf65745ad5f28ba18",0.948560458429233,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Halomonadaceae","Halomonas","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Pseudomonadales",1,"Halomonadaceae",1,"Halomonas",0.948560458429233
"Bin305",0.00252324882202819,"106f90d37c0e5b24d58fc57d86156107832d2026",0.521323289205871,"Bacteria","Proteobacteria","Gammaproteobacteria","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","EPR3968-O8a-Bc78","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"EPR3968-O8a-Bc78",0.521323289205871,"EPR3968-O8a-Bc78",0.521323289205871,"EPR3968-O8a-Bc78",0.521323289205871
"Bin306",0.0169075848773306,"ce49b3b8ae350988bd46ec535209492e6b77d8cc",0.59702221835373,"Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Steroidobacterales",0.630006271418691,"Woeseiaceae",0.630006271418691,"Woeseia",0.59702221835373
"Bin307",0.00204567678992171,"a4e52d681638f0173b0683c71cf710706d594f0d",0.754339023046357,"Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae","AqS1","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Nitrosococcales",1,"Nitrosococcaceae",1,"AqS1",0.754339023046357
"Bin308",0.000145784397829994,"4d13486d83758118af6c81b62d8082acc432d363",0.666299759337417,"Bacteria","Proteobacteria","Gammaproteobacteria","Nitrosococcales","Nitrosococcaceae","3PJM14","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Nitrosococcales",1,"Nitrosococcaceae",1,"3PJM14",0.666299759337417
"Bin309",0.00233541785554648,"d30cab3d6378534bea1696f91f47097ee07e781c",0.46212652426726,"Bacteria","Proteobacteria","Gammaproteobacteria","uncultured","uncultured","Uncultured_Gammaproteobacteria","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"uncultured",0.46212652426726,"uncultured",0.46212652426726,"Uncultured_Gammaproteobacteria",0.46212652426726
"Bin310",5.56065315153276e-05,"0bd98cdc9d1a49d4b7580e8a2ae02ac108c45726",0.968493796964847,"Bacteria","Proteobacteria","Gammaproteobacteria","Cardiobacteriales","Cardiobacteriaceae","Uncultured_Cardiobacteriaceae","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Cardiobacteriales",0.981901831071795,"Cardiobacteriaceae",0.981901831071795,"Uncultured_Cardiobacteriaceae",0.968493796964847
"Bin311",6.30124934035095e-05,"f77f6280480109e978d33c6272336af280389767",0.880215110749427,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Psychrobacter","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Pseudomonadales",1,"Moraxellaceae",1,"Psychrobacter",0.880215110749427
"Bin312",0.000100697465674498,"d94126853c4058ef263cd06d2943e3caab97acd6",0.954604931010123,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter","Bacteria",1,"Proteobacteria",1,"Gammaproteobacteria",1,"Pseudomonadales",1,"Moraxellaceae",1,"Acinetobacter",0.954604931010123
"Bin313",0.000174671497475819,"a8792728859283bea987b048ac64f6d8c719ce78",0.752059174369685,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Arcobacteraceae","Uncultured_Arcobacteraceae","Bacteria",1,"Campylobacterota",1,"Campylobacteria",1,"Campylobacterales",1,"Arcobacteraceae",1,"Uncultured_Arcobacteraceae",0.752059174369685
"Bin314",0.000379424108615567,"aeb7fb241fb1b4bfbbf5b4b0e2b295cbf00288e2",0.960735100797932,"Bacteria","Campylobacterota","Campylobacteria","Campylobacterales","Helicobacteraceae","Uncultured_Helicobacteraceae","Bacteria",1,"Campylobacterota",1,"Campylobacteria",1,"Campylobacterales",1,"Helicobacteraceae",0.960735100797932,"Uncultured_Helicobacteraceae",0.960735100797932
"Bin315",0.00254096913993396,"9df7172e2cdc59dce26aa950d743bac306359929",0.899733276715246,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","SM2D12","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Rickettsiales",1,"SM2D12",0.899733276715246,"SM2D12",0.899733276715246
"Bin316",0.00495535575405817,"fddeb3dfd2c68478255becf6d4e4fbf6a60d1ee9",0.992070360649985,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","Uncultured_Micavibrionaceae","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Micavibrionales",1,"Micavibrionaceae",0.992070360649985,"Uncultured_Micavibrionaceae",0.992070360649985
"Bin317",0.000834928387876164,"03068da9a0040e31f683a642af04e688c55a29ba",0.462622930542747,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Fokiniaceae","MD3-55","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Rickettsiales",1,"Fokiniaceae",0.472607298363709,"MD3-55",0.462622930542747
"Bin318",0.000126838552205054,"84c9050d420b47a5fb7de51f6954410725e36c63",0.912936087775435,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","AB1","AB1","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Rickettsiales",0.912936087775435,"AB1",0.912936087775435,"AB1",0.912936087775435
"Bin319",7.15276104155773e-05,"dd79db81667172cf10bec52d4f393195220760f9",0.943044830460669,"Bacteria","Proteobacteria","Alphaproteobacteria","Holosporales","Holosporaceae","Uncultured_Holosporaceae","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Holosporales",1,"Holosporaceae",1,"Uncultured_Holosporaceae",0.943044830460669
"Bin320",4.24011102689591e-05,"13f0e508c3a7c0765dfbbc8048a167c8db102c20",0.608076547595142,"Bacteria","Proteobacteria","Alphaproteobacteria","Paracaedibacterales","Paracaedibacteraceae","Uncultured_Paracaedibacteraceae","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Paracaedibacterales",1,"Paracaedibacteraceae",1,"Uncultured_Paracaedibacteraceae",0.608076547595142
"Bin321",1.21595252936972e-05,"fc0eb0f65d5bff247b66bd316ea91869a4595922",0.927207793451364,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Candidatus_Hepatincola","Candidatus_Hepatincola","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Rickettsiales",0.927207793451364,"Candidatus_Hepatincola",0.927207793451364,"Candidatus_Hepatincola",0.927207793451364
"Bin322",0.000372820350270149,"0f83224d9a817a0f5a04b25896f473b43fc4c5ad",0.390323761778981,"Bacteria","Proteobacteria","Alphaproteobacteria","SAR11_clade","Clade_I","Clade_Ia","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"SAR11_clade",0.959964393033719,"Clade_I",0.564390018814772,"Clade_Ia",0.390323761778981
"Bin323",0.000239865304517303,"244409279a2439202f535d2c71ee72e4986b4b0f",0.923098635061637,"Bacteria","Proteobacteria","Alphaproteobacteria","Puniceispirillales","SAR116_clade","SAR116_clade","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Puniceispirillales",0.923098635061637,"SAR116_clade",0.923098635061637,"SAR116_clade",0.923098635061637
"Bin324",0.00133486480978021,"2d60dc5cb6cde8524d47279f5f936a1ae0d997c0",0.955948352955913,"Bacteria","Proteobacteria","Alphaproteobacteria","Kordiimonadales","Kordiimonadaceae","Kordiimonas","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Kordiimonadales",0.993956745876886,"Kordiimonadaceae",0.955948352955913,"Kordiimonas",0.955948352955913
"Bin325",0.000739330218584531,"738ffbb1871b17ca33dd226729a9e94c8e0fd3e0",0.692921853630191,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","Uncultured_Magnetospiraceae","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Rhodospirillales",1,"Magnetospiraceae",1,"Uncultured_Magnetospiraceae",0.692921853630191
"Bin326",2.28615915704281e-05,"8e1bf1f3d7a114e9c88093035064f409a8009637",0.740683371929407,"Bacteria","Proteobacteria","Alphaproteobacteria","Dstr-E11","Dstr-E11","Dstr-E11","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Dstr-E11",0.740683371929407,"Dstr-E11",0.740683371929407,"Dstr-E11",0.740683371929407
"Bin327",0.00148751896965047,"826703172a46da43f0f7c0719cbdea4b25f7f8ad",0.815554119116687,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","uncultured","Uncultured_Defluviicoccales","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Defluviicoccales",0.815554119116687,"uncultured",0.815554119116687,"Uncultured_Defluviicoccales",0.815554119116687
"Bin328",0.0152217619304203,"a06176c83322f229147d3c684fa03ccb0186f785",0.981355424678457,"Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","uncultured","Uncultured_Thalassobaculales","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Thalassobaculales",1,"uncultured",0.981355424678457,"Uncultured_Thalassobaculales",0.981355424678457
"Bin329",0.0101526056475039,"2b11fc887551f149b0484e9412af0254dc4bbb80",0.765413120953688,"Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Uncultured_Kiloniellaceae","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Kiloniellales",1,"Kiloniellaceae",1,"Uncultured_Kiloniellaceae",0.765413120953688
"Bin330",0.0025943583408232,"b50fb0cc3eb9c97944946d7167a4c1491891fa1f",0.90676500016002,"Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Tistlia","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Kiloniellales",1,"Kiloniellaceae",0.90676500016002,"Tistlia",0.90676500016002
"Bin331",0.00521951729563647,"740d7d328d11d968dd8a258bb685fd838d1bcd82",0.630766506339972,"Bacteria","Proteobacteria","Alphaproteobacteria","uncultured","uncultured","Uncultured_Alphaproteobacteria","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"uncultured",0.630766506339972,"uncultured",0.630766506339972,"Uncultured_Alphaproteobacteria",0.630766506339972
"Bin332",0.0106401608321678,"e6c6ca503d685296b30bc8f042b3e239ba8d966a",0.948729855056306,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Defluviicoccaceae","Defluviicoccus","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Defluviicoccales",0.948729855056306,"Defluviicoccaceae",0.948729855056306,"Defluviicoccus",0.948729855056306
"Bin333",1.76726035680282e-05,"84e98dda57f1a66329a142b24e03b5598ece41fa",0.640820175063797,"Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Azospirillales",1,"Azospirillaceae",0.93532914269461,"Azospirillum",0.640820175063797
"Bin334",1.57363700765476e-05,"6eeb96c03d31d633ef3121cad70e4377c0da6075",0.560656555302999,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidocella","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Acetobacterales",0.771899205274153,"Acetobacteraceae",0.771899205274153,"Acidocella",0.560656555302999
"Bin335",2.98449135679036e-06,"ae58eca61b4be54c902c3caa64158a195081b1a0",0.557297651524187,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Reyranellales",1,"Reyranellaceae",1,"Reyranella",0.557297651524187
"Bin336",2.36619539472607e-05,"1e4fb6a3a450204542db9d24e1c7620b55fd192e",0.490749990007128,"Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Dongiales",0.490749990007128,"Dongiaceae",0.490749990007128,"Dongia",0.490749990007128
"Bin337",2.35276827673298e-05,"1c744182db8a34e41c235e4292afcf20687b43dc",0.71554533395333,"Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Kiloniella","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Kiloniellales",0.71554533395333,"Kiloniellaceae",0.71554533395333,"Kiloniella",0.71554533395333
"Bin338",0.00124323273885443,"65e972450d121f3f36e9e15ac7df392d0684296a",0.827563979753024,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","Uncultured_Terasakiellaceae","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Rhodospirillales",1,"Terasakiellaceae",0.998442340680878,"Uncultured_Terasakiellaceae",0.827563979753024
"Bin339",0.000164404028450785,"1545646f95d6be7d788d207401fc548f949945bc",0.916314990265794,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Haematospirillum","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Rhodospirillales",1,"Rhodospirillaceae",1,"Haematospirillum",0.916314990265794
"Bin340",0.000278194774729139,"162fecfb8a73de2cb4d48c61dd47b9039496017c",0.535371833190929,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","DSSF69","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Sphingomonadales",1,"Sphingomonadaceae",1,"DSSF69",0.535371833190929
"Bin341",3.74345189717081e-05,"ece2749ed4d21cd5869d4b300d831173999e6b89",0.969469290511614,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Sphingomonadales",1,"Sphingomonadaceae",1,"Sphingomonas",0.969469290511614
"Bin342",0.0159493260654259,"029bbe66c4c632f439e6f8ad136a2142db1670c1",0.61977983072857,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae","Parvularcula","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Caulobacterales",1,"Parvularculaceae",1,"Parvularcula",0.61977983072857
"Bin343",0.000496644606326537,"d7b7e4733cba6d78ba1a4e89690227f45e394634",0.742352941002339,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Algimonas","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Caulobacterales",1,"Hyphomonadaceae",1,"Algimonas",0.742352941002339
"Bin344",0.000305897621606752,"7e7757143c1b356ea2c32d6490c409e70cbd2e5b",0.864708378205636,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Oceanicaulis","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Caulobacterales",1,"Hyphomonadaceae",1,"Oceanicaulis",0.864708378205636
"Bin345",1.6626530551379e-05,"eb90c2aa4d0b262e0239ad78e1b38982eccf3128",0.438455115941063,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Caulobacterales",1,"Caulobacteraceae",1,"Phenylobacterium",0.438455115941063
"Bin346",2.78551935883033e-06,"4c9852dd8ba6010f1a395fbca2c31336490f5d77",0.863232874934724,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Caulobacterales",1,"Hyphomonadaceae",1,"Hirschia",0.863232874934724
"Bin347",0.0121292734222592,"4e0d9f6afdca8192d71f3ba25bbbafe1b90e9076",0.981165769820957,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Uncultured_Hyphomonadaceae","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Caulobacterales",1,"Hyphomonadaceae",1,"Uncultured_Hyphomonadaceae",0.981165769820957
"Bin348",0.0170619140442095,"0772dc9d92b6b9ed0864e6aa826fda0e98bfb8e6",0.977748001661401,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Uncultured_Rhizobiaceae","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Rhizobiales",0.999668820734514,"Rhizobiaceae",0.977748001661401,"Uncultured_Rhizobiaceae",0.977748001661401
"Bin349",0.00113864321589337,"0cd3e396077fc5ec7afd5e8688eac129f1c8142e",0.799383205170329,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Roseitalea","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Rhizobiales",1,"Rhizobiaceae",1,"Roseitalea",0.799383205170329
"Bin350",0.000180216411948878,"65451ccadd0524c91fad9861d111d3ce9ac3a05f",0.987953131089087,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Pseudahrensia","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Rhizobiales",0.987953131089087,"Rhizobiaceae",0.987953131089087,"Pseudahrensia",0.987953131089087
"Bin351",6.06805996318939e-06,"9d9d430f92578afe51f4a40675ee7f2ac10e4a8c",0.656698138394182,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Rhizobiales",1,"Xanthobacteraceae",1,"Bradyrhizobium",0.656698138394182
"Bin352",0.00188661312498744,"9db9db89c823335034a77b7a7965b7c3c0123151",0.891068544231746,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_Incertae_Sedis","Unknown_Family","Unknown_Alphaproteobacteria","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Alphaproteobacteria_Incertae_Sedis",0.891068544231746,"Unknown_Family",0.891068544231746,"Unknown_Alphaproteobacteria",0.891068544231746
"Bin353",2.50473773224796e-06,"a646d02fe3b597d2782138fb5d684cc3df5d6586",0.625851492051223,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Maritalea","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Rhizobiales",1,"Devosiaceae",1,"Maritalea",0.625851492051223
"Bin354",0.00914457778093276,"d807c46becb9b040cfe9b5fe7109ae351fb2a4fe",0.663794810699165,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae","Labrenzia","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Rhizobiales",1,"Stappiaceae",0.663794810699165,"Labrenzia",0.663794810699165
"Bin355",0.000653069778693647,"0d38b773b40f098b88a2395ddbd149a29e7a5be2",0.947456307769425,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Parvibaculaceae","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Parvibaculales",0.947456307769425,"Parvibaculaceae",0.947456307769425,"Parvibaculaceae",0.947456307769425
"Bin356",0.00251793793180761,"aab86882f467493f59a979f527c63f62e73b0fb1",0.637879341393004,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","Uncultured_Methyloligellaceae","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Rhizobiales",0.726623321438628,"Methyloligellaceae",0.715895563775095,"Uncultured_Methyloligellaceae",0.637879341393004
"Bin357",0.00287155882153051,"50f188ac5f3f902cc8703374ee6b8482a1a89414",0.808605130566877,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_Incertae_Sedis","Unknown_Family","Acuticoccus","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Alphaproteobacteria_Incertae_Sedis",0.808605130566877,"Unknown_Family",0.808605130566877,"Acuticoccus",0.808605130566877
"Bin358",2.82816696538004e-05,"009cbda02585d1b8d3b3bd3b025fbcb7862aae53",0.501860400059507,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Uncultured_Xanthobacteraceae","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Rhizobiales",1,"Xanthobacteraceae",0.965249271383014,"Uncultured_Xanthobacteraceae",0.501860400059507
"Bin359",0.00421146555677488,"5ad2240489e0b8303be9a49c52bfe82e89795119",0.951619198181807,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Filomicrobium","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Rhizobiales",1,"Hyphomicrobiaceae",1,"Filomicrobium",0.951619198181807
"Bin360",0.00107938510117289,"8f2cc5d3ebc7193521e8feb0f732c96825de2f57",0.992050303808959,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Anderseniella","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Rhizobiales",0.997529359707904,"Rhizobiales_Incertae_Sedis",0.992050303808959,"Anderseniella",0.992050303808959
"Bin361",0.0159081101854608,"5adaae1dd91abbd59efb3b50092ed7bc2f578a95",0.997810633927978,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter","Bacteria",1,"Proteobacteria",1,"Alphaproteobacteria",1,"Sphingomonadales",1,"Sphingomonadaceae",1,"Erythrobacter",0.997810633927978
